x,y,z,Bz
-0.011969697,0.002878788,0.001,0.030818753
-0.011666667,0.002878788,0.001,0.042168097
-0.011363636,0.002878788,0.001,0.057911471
-0.011060606,0.002878788,0.001,0.080014241
-0.010757576,0.002878788,0.001,0.111102272
-0.010454545,0.002878788,0.001,0.153751706
-0.010151515,0.002878788,0.001,0.207881777
-0.009848485,0.002878788,0.001,0.267191356
-0.009545455,0.002878788,0.001,0.32132696
-0.009242424,0.002878788,0.001,0.363986659
-0.008939394,0.002878788,0.001,0.395087766
-0.008636364,0.002878788,0.001,0.417203288
-0.008333333,0.002878788,0.001,0.432954877
-0.008030303,0.002878788,0.001,0.44430249
-0.007727273,0.002878788,0.001,0.452584394
-0.007424242,0.002878788,0.001,0.45869408
-0.007121212,0.002878788,0.001,0.4632292
-0.006818182,0.002878788,0.001,0.466592871
-0.006515152,0.002878788,0.001,0.469058354
-0.006212121,0.002878788,0.001,0.470809948
-0.005909091,0.002878788,0.001,0.47196904
-0.005606061,0.002878788,0.001,0.47261032
-0.00530303,0.002878788,0.001,0.472771181
-0.005,0.002878788,0.001,0.472456634
-0.00469697,0.002878788,0.001,0.47164107
-0.004393939,0.002878788,0.001,0.470266836
-0.004090909,0.002878788,0.001,0.468239129
-0.003787879,0.002878788,0.001,0.46541681
-0.003484848,0.002878788,0.001,0.46159813
-0.003181818,0.002878788,0.001,0.456498541
-0.002878788,0.002878788,0.001,0.449716037
-0.002575758,0.002878788,0.001,0.44067751
-0.002272727,0.002878788,0.001,0.428555466
-0.001969697,0.002878788,0.001,0.412137359
-0.001666667,0.002878788,0.001,0.389622273
-0.001363636,0.002878788,0.001,0.358322672
-0.001060606,0.002878788,0.001,0.314309985
-0.000757576,0.002878788,0.001,0.252333943
-0.000454545,0.002878788,0.001,0.167243013
-0.000151515,0.002878788,0.001,0.059198509
0.000151515,0.002878788,0.001,-0.059198509
0.000454545,0.002878788,0.001,-0.167243013
0.000757576,0.002878788,0.001,-0.252333943
0.001060606,0.002878788,0.001,-0.314309985
0.001363636,0.002878788,0.001,-0.358322672
0.001666667,0.002878788,0.001,-0.389622273
0.001969697,0.002878788,0.001,-0.412137359
0.002272727,0.002878788,0.001,-0.428555466
0.002575758,0.002878788,0.001,-0.44067751
0.002878788,0.002878788,0.001,-0.449716037
0.003181818,0.002878788,0.001,-0.456498541
0.003484848,0.002878788,0.001,-0.46159813
0.003787879,0.002878788,0.001,-0.46541681
0.004090909,0.002878788,0.001,-0.468239129
0.004393939,0.002878788,0.001,-0.470266836
0.00469697,0.002878788,0.001,-0.47164107
0.005,0.002878788,0.001,-0.472456634
0.00530303,0.002878788,0.001,-0.472771181
0.005606061,0.002878788,0.001,-0.47261032
0.005909091,0.002878788,0.001,-0.47196904
0.006212121,0.002878788,0.001,-0.470809948
0.006515152,0.002878788,0.001,-0.469058354
0.006818182,0.002878788,0.001,-0.466592871
0.007121212,0.002878788,0.001,-0.4632292
0.007424242,0.002878788,0.001,-0.45869408
0.007727273,0.002878788,0.001,-0.452584394
0.008030303,0.002878788,0.001,-0.44430249
0.008333333,0.002878788,0.001,-0.432954877
0.008636364,0.002878788,0.001,-0.417203288
0.008939394,0.002878788,0.001,-0.395087766
0.009242424,0.002878788,0.001,-0.363986659
0.009545455,0.002878788,0.001,-0.32132696
0.009848485,0.002878788,0.001,-0.267191356
0.010151515,0.002878788,0.001,-0.207881777
0.010454545,0.002878788,0.001,-0.153751706
0.010757576,0.002878788,0.001,-0.111102272
0.011060606,0.002878788,0.001,-0.080014241
0.011363636,0.002878788,0.001,-0.057911471
0.011666667,0.002878788,0.001,-0.042168097
0.011969697,0.002878788,0.001,-0.030818753
0.012272727,0.002878788,0.001,-0.022518065
0.012575758,0.002878788,0.001,-0.016363338
0.012878788,0.002878788,0.001,-0.01174548
0.013181818,0.002878788,0.001,-0.00824726
0.013484848,0.002878788,0.001,-0.005577693
0.013787879,0.002878788,0.001,-0.003530113
0.014090909,0.002878788,0.001,-0.001955183
0.014393939,0.002878788,0.001,-0.000743244
0.01469697,0.002878788,0.001,0.000187406
0.015,0.002878788,0.001,0.000898451
-0.015,0.003181818,0.001,-0.001069101
-0.01469697,0.003181818,0.001,-0.000317716
-0.014393939,0.003181818,0.001,0.00066496
-0.014090909,0.003181818,0.001,0.001943028
-0.013787879,0.003181818,0.001,0.003601032
-0.013484848,0.003181818,0.001,0.005751936
-0.013181818,0.003181818,0.001,0.00854887
-0.012878788,0.003181818,0.001,0.01220274
-0.012575758,0.003181818,0.001,0.017009126
-0.012272727,0.003181818,0.001,0.023389983
-0.011969697,0.003181818,0.001,0.031958875
-0.011666667,0.003181818,0.001,0.043622127
-0.011363636,0.003181818,0.001,0.059727106
-0.011060606,0.003181818,0.001,0.082238593
-0.010757576,0.003181818,0.001,0.113778407
-0.010454545,0.003181818,0.001,0.156914637
-0.010151515,0.003181818,0.001,0.211554597
-0.009848485,0.003181818,0.001,0.271382394
-0.009545455,0.003181818,0.001,0.326028728
-0.009242424,0.003181818,0.001,0.369176835
-0.008939394,0.003181818,0.001,0.400731973
-0.008636364,0.003181818,0.001,0.423258882
-0.008333333,0.003181818,0.001,0.439374875
-0.008030303,0.003181818,0.001,0.45103894
-0.007727273,0.003181818,0.001,0.459590843
-0.007424242,0.003181818,0.001,0.465927097
-0.007121212,0.003181818,0.001,0.470649073
-0.006818182,0.003181818,0.001,0.474163689
-0.006515152,0.003181818,0.001,0.476747682
-0.006212121,0.003181818,0.001,0.47858824
-0.005909091,0.003181818,0.001,0.479808901
-0.005606061,0.003181818,0.001,0.480485689
-0.00530303,0.003181818,0.001,0.480656466
-0.005,0.003181818,0.001,0.480325812
-0.00469697,0.003181818,0.001,0.479466745
-0.004393939,0.003181818,0.001,0.478019261
-0.004090909,0.003181818,0.001,0.475885161
-0.003787879,0.003181818,0.001,0.472918826
-0.003484848,0.003181818,0.001,0.468912894
-0.003181818,0.003181818,0.001,0.463576067
-0.002878788,0.003181818,0.001,0.456498541
-0.002575758,0.003181818,0.001,0.447098586
-0.002272727,0.003181818,0.001,0.43453972
-0.001969697,0.003181818,0.001,0.417600826
-0.001666667,0.003181818,0.001,0.394474019
-0.001363636,0.003181818,0.001,0.362468005
-0.001060606,0.003181818,0.001,0.317655541
-0.000757576,0.003181818,0.001,0.25479455
-0.000454545,0.003181818,0.001,0.168749646
-0.000151515,0.003181818,0.001,0.059705968
0.000151515,0.003181818,0.001,-0.059705968
0.000454545,0.003181818,0.001,-0.168749646
0.000757576,0.003181818,0.001,-0.25479455
0.001060606,0.003181818,0.001,-0.317655541
0.001363636,0.003181818,0.001,-0.362468005
0.001666667,0.003181818,0.001,-0.394474019
0.001969697,0.003181818,0.001,-0.417600826
0.002272727,0.003181818,0.001,-0.43453972
0.002575758,0.003181818,0.001,-0.447098586
0.002878788,0.003181818,0.001,-0.456498541
0.003181818,0.003181818,0.001,-0.463576067
0.003484848,0.003181818,0.001,-0.468912894
0.003787879,0.003181818,0.001,-0.472918826
0.004090909,0.003181818,0.001,-0.475885161
0.004393939,0.003181818,0.001,-0.478019261
0.00469697,0.003181818,0.001,-0.479466745
0.005,0.003181818,0.001,-0.480325812
0.00530303,0.003181818,0.001,-0.480656466
0.005606061,0.003181818,0.001,-0.480485689
0.005909091,0.003181818,0.001,-0.479808901
0.006212121,0.003181818,0.001,-0.47858824
0.006515152,0.003181818,0.001,-0.476747682
0.006818182,0.003181818,0.001,-0.474163689
0.007121212,0.003181818,0.001,-0.470649073
0.007424242,0.003181818,0.001,-0.465927097
0.007727273,0.003181818,0.001,-0.459590843
0.008030303,0.003181818,0.001,-0.45103894
0.008333333,0.003181818,0.001,-0.439374875
0.008636364,0.003181818,0.001,-0.423258882
0.008939394,0.003181818,0.001,-0.400731973
0.009242424,0.003181818,0.001,-0.369176835
0.009545455,0.003181818,0.001,-0.326028728
0.009848485,0.003181818,0.001,-0.271382394
0.010151515,0.003181818,0.001,-0.211554597
0.010454545,0.003181818,0.001,-0.156914637
0.010757576,0.003181818,0.001,-0.113778407
0.011060606,0.003181818,0.001,-0.082238593
0.011363636,0.003181818,0.001,-0.059727106
0.011666667,0.003181818,0.001,-0.043622127
0.011969697,0.003181818,0.001,-0.031958875
0.012272727,0.003181818,0.001,-0.023389983
0.012575758,0.003181818,0.001,-0.017009126
0.012878788,0.003181818,0.001,-0.01220274
0.013181818,0.003181818,0.001,-0.00854887
0.013484848,0.003181818,0.001,-0.005751936
0.013787879,0.003181818,0.001,-0.003601032
0.014090909,0.003181818,0.001,-0.001943028
0.014393939,0.003181818,0.001,-0.00066496
0.01469697,0.003181818,0.001,0.000317716
0.015,0.003181818,0.001,0.001069101
-0.015,0.003484848,0.001,-0.001254054
-0.01469697,0.003484848,0.001,-0.000469194
-0.014393939,0.003484848,0.001,0.000556701
-0.014090909,0.003484848,0.001,0.001889623
-0.013787879,0.003484848,0.001,0.003616294
-0.013484848,0.003484848,0.001,0.005852153
-0.013181818,0.003484848,0.001,0.00875308
-0.012878788,0.003484848,0.001,0.012532959
-0.012575758,0.003484848,0.001,0.017490461
-0.012272727,0.003484848,0.001,0.024050553
-0.011969697,0.003484848,0.001,0.032829453
-0.011666667,0.003484848,0.001,0.044735368
-0.011363636,0.003484848,0.001,0.061116296
-0.011060606,0.003484848,0.001,0.083935882
-0.010757576,0.003484848,0.001,0.115812599
-0.010454545,0.003484848,0.001,0.159308788
-0.010151515,0.003484848,0.001,0.214323804
-0.009848485,0.003484848,0.001,0.274532201
-0.009545455,0.003484848,0.001,0.329554485
-0.009242424,0.003484848,0.001,0.37306428
-0.008939394,0.003484848,0.001,0.404958762
-0.008636364,0.003484848,0.001,0.427796736
-0.008333333,0.003484848,0.001,0.44419191
-0.008030303,0.003484848,0.001,0.456101794
-0.007727273,0.003484848,0.001,0.464866357
-0.007424242,0.003484848,0.001,0.47138346
-0.007121212,0.003484848,0.001,0.476256468
-0.006818182,0.003484848,0.001,0.479894518
-0.006515152,0.003484848,0.001,0.482576473
-0.006212121,0.003484848,0.001,0.484491338
-0.005909091,0.003484848,0.001,0.485764016
-0.005606061,0.003484848,0.001,0.486471347
-0.00530303,0.003484848,0.001,0.486651397
-0.005,0.003484848,0.001,0.486308297
-0.00469697,0.003484848,0.001,0.48541393
-0.004393939,0.003484848,0.001,0.483906437
-0.004090909,0.003484848,0.001,0.481685021
-0.003787879,0.003484848,0.001,0.478600707
-0.003484848,0.003484848,0.001,0.47444203
-0.003181818,0.003484848,0.001,0.468912894
-0.002878788,0.003484848,0.001,0.46159813
-0.002575758,0.003484848,0.001,0.451910314
-0.002272727,0.003484848,0.001,0.439007336
-0.001969697,0.003484848,0.001,0.421663105
-0.001666667,0.003484848,0.001,0.398066224
-0.001363636,0.003484848,0.001,0.36552433
-0.001060606,0.003484848,0.001,0.3201126
-0.000757576,0.003484848,0.001,0.256595737
-0.000454545,0.003484848,0.001,0.169849887
-0.000151515,0.003484848,0.001,0.060076091
0.000151515,0.003484848,0.001,-0.060076091
0.000454545,0.003484848,0.001,-0.169849887
0.000757576,0.003484848,0.001,-0.256595737
0.001060606,0.003484848,0.001,-0.3201126
0.001363636,0.003484848,0.001,-0.36552433
0.001666667,0.003484848,0.001,-0.398066224
0.001969697,0.003484848,0.001,-0.421663105
0.002272727,0.003484848,0.001,-0.439007336
0.002575758,0.003484848,0.001,-0.451910314
0.002878788,0.003484848,0.001,-0.46159813
0.003181818,0.003484848,0.001,-0.468912894
0.003484848,0.003484848,0.001,-0.47444203
0.003787879,0.003484848,0.001,-0.478600707
0.004090909,0.003484848,0.001,-0.481685021
0.004393939,0.003484848,0.001,-0.483906437
0.00469697,0.003484848,0.001,-0.48541393
0.005,0.003484848,0.001,-0.486308297
0.00530303,0.003484848,0.001,-0.486651397
0.005606061,0.003484848,0.001,-0.486471347
0.005909091,0.003484848,0.001,-0.485764016
0.006212121,0.003484848,0.001,-0.484491338
0.006515152,0.003484848,0.001,-0.482576473
0.006818182,0.003484848,0.001,-0.479894518
0.007121212,0.003484848,0.001,-0.476256468
0.007424242,0.003484848,0.001,-0.47138346
0.007727273,0.003484848,0.001,-0.464866357
0.008030303,0.003484848,0.001,-0.456101794
0.008333333,0.003484848,0.001,-0.44419191
0.008636364,0.003484848,0.001,-0.427796736
0.008939394,0.003484848,0.001,-0.404958762
0.009242424,0.003484848,0.001,-0.37306428
0.009545455,0.003484848,0.001,-0.329554485
0.009848485,0.003484848,0.001,-0.274532201
0.010151515,0.003484848,0.001,-0.214323804
0.010454545,0.003484848,0.001,-0.159308788
0.010757576,0.003484848,0.001,-0.115812599
0.011060606,0.003484848,0.001,-0.083935882
0.011363636,0.003484848,0.001,-0.061116296
0.011666667,0.003484848,0.001,-0.044735368
0.011969697,0.003484848,0.001,-0.032829453
0.012272727,0.003484848,0.001,-0.024050553
0.012575758,0.003484848,0.001,-0.017490461
0.012878788,0.003484848,0.001,-0.012532959
0.013181818,0.003484848,0.001,-0.00875308
0.013484848,0.003484848,0.001,-0.005852153
0.013787879,0.003484848,0.001,-0.003616294
0.014090909,0.003484848,0.001,-0.001889623
0.014393939,0.003484848,0.001,-0.000556701
0.01469697,0.003484848,0.001,0.000469194
0.015,0.003484848,0.001,0.001254054
-0.015,0.003787879,0.001,-0.001451967
-0.01469697,0.003787879,0.001,-0.000640132
-0.014393939,0.003787879,0.001,0.000420724
-0.014090909,0.003787879,0.001,0.00179805
-0.013787879,0.003787879,0.001,0.003580218
-0.013484848,0.003787879,0.001,0.00588449
-0.013181818,0.003787879,0.001,0.00886872
-0.012878788,0.003787879,0.001,0.012748861
-0.012575758,0.003787879,0.001,0.017825644
-0.012272727,0.003787879,0.001,0.024525944
-0.011969697,0.003787879,0.001,0.033467522
-0.011666667,0.003787879,0.001,0.04555951
-0.011363636,0.003787879,0.001,0.062149912
-0.011060606,0.003787879,0.001,0.085201176
-0.010757576,0.003787879,0.001,0.117329165
-0.010454545,0.003787879,0.001,0.161092143
-0.010151515,0.003787879,0.001,0.216384075
-0.009848485,0.003787879,0.001,0.276873202
-0.009545455,0.003787879,0.001,0.332173348
-0.009242424,0.003787879,0.001,0.375951771
-0.008939394,0.003787879,0.001,0.408100152
-0.008636364,0.003787879,0.001,0.431173055
-0.008333333,0.003787879,0.001,0.447781353
-0.008030303,0.003787879,0.001,0.459881065
-0.007727273,0.003787879,0.001,0.468811795
-0.007424242,0.003787879,0.001,0.475471869
-0.007121212,0.003787879,0.001,0.480465633
-0.006818182,0.003787879,0.001,0.484203454
-0.006515152,0.003787879,0.001,0.486965442
-0.006212121,0.003787879,0.001,0.488941695
-0.005909091,0.003787879,0.001,0.490257936
-0.005606061,0.003787879,0.001,0.490991458
-0.00530303,0.003787879,0.001,0.491180365
-0.005,0.003787879,0.001,0.490828356
-0.00469697,0.003787879,0.001,0.48990639
-0.004393939,0.003787879,0.001,0.488351169
-0.004090909,0.003787879,0.001,0.486059942
-0.003787879,0.003787879,0.001,0.482881261
-0.003484848,0.003787879,0.001,0.478600707
-0.003181818,0.003787879,0.001,0.472918826
-0.002878788,0.003787879,0.001,0.46541681
-0.002575758,0.003787879,0.001,0.455503525
-0.002272727,0.003787879,0.001,0.44233339
-0.001969697,0.003787879,0.001,0.424677504
-0.001666667,0.003787879,0.001,0.400722847
-0.001363636,0.003787879,0.001,0.367777214
-0.001060606,0.003787879,0.001,0.321918296
-0.000757576,0.003787879,0.001,0.257916094
-0.000454545,0.003787879,0.001,0.170654945
-0.000151515,0.003787879,0.001,0.060346654
0.000151515,0.003787879,0.001,-0.060346654
0.000454545,0.003787879,0.001,-0.170654945
0.000757576,0.003787879,0.001,-0.257916094
0.001060606,0.003787879,0.001,-0.321918296
0.001363636,0.003787879,0.001,-0.367777214
0.001666667,0.003787879,0.001,-0.400722847
0.001969697,0.003787879,0.001,-0.424677504
0.002272727,0.003787879,0.001,-0.44233339
0.002575758,0.003787879,0.001,-0.455503525
0.002878788,0.003787879,0.001,-0.46541681
0.003181818,0.003787879,0.001,-0.472918826
0.003484848,0.003787879,0.001,-0.478600707
0.003787879,0.003787879,0.001,-0.482881261
0.004090909,0.003787879,0.001,-0.486059942
0.004393939,0.003787879,0.001,-0.488351169
0.00469697,0.003787879,0.001,-0.48990639
0.005,0.003787879,0.001,-0.490828356
0.00530303,0.003787879,0.001,-0.491180365
0.005606061,0.003787879,0.001,-0.490991458
0.005909091,0.003787879,0.001,-0.490257936
0.006212121,0.003787879,0.001,-0.488941695
0.006515152,0.003787879,0.001,-0.486965442
0.006818182,0.003787879,0.001,-0.484203454
0.007121212,0.003787879,0.001,-0.480465633
0.007424242,0.003787879,0.001,-0.475471869
0.007727273,0.003787879,0.001,-0.468811795
0.008030303,0.003787879,0.001,-0.459881065
0.008333333,0.003787879,0.001,-0.447781353
0.008636364,0.003787879,0.001,-0.431173055
0.008939394,0.003787879,0.001,-0.408100152
0.009242424,0.003787879,0.001,-0.375951771
0.009545455,0.003787879,0.001,-0.332173348
0.009848485,0.003787879,0.001,-0.276873202
0.010151515,0.003787879,0.001,-0.216384075
0.010454545,0.003787879,0.001,-0.161092143
0.010757576,0.003787879,0.001,-0.117329165
0.011060606,0.003787879,0.001,-0.085201176
0.011363636,0.003787879,0.001,-0.062149912
0.011666667,0.003787879,0.001,-0.04555951
0.011969697,0.003787879,0.001,-0.033467522
0.012272727,0.003787879,0.001,-0.024525944
0.012575758,0.003787879,0.001,-0.017825644
0.012878788,0.003787879,0.001,-0.012748861
0.013181818,0.003787879,0.001,-0.00886872
0.013484848,0.003787879,0.001,-0.00588449
0.013787879,0.003787879,0.001,-0.003580218
0.014090909,0.003787879,0.001,-0.00179805
0.014393939,0.003787879,0.001,-0.000420724
0.01469697,0.003787879,0.001,0.000640132
0.015,0.003787879,0.001,0.001451967
-0.015,0.004090909,0.001,-0.001661328
-0.01469697,0.004090909,0.001,-0.000828625
-0.014393939,0.004090909,0.001,0.000259506
-0.014090909,0.004090909,0.001,0.001671617
-0.013787879,0.004090909,0.001,0.0034973
-0.013484848,0.004090909,0.001,0.005855142
-0.013181818,0.004090909,0.001,0.008904394
-0.012878788,0.004090909,0.001,0.012862425
-0.012575758,0.004090909,0.001,0.018031327
-0.012272727,0.004090909,0.001,0.024839166
-0.011969697,0.004090909,0.001,0.033904587
-0.011666667,0.004090909,0.001,0.046137127
-0.011363636,0.004090909,0.001,0.062884549
-0.011060606,0.004090909,0.001,0.086108249
-0.010757576,0.004090909,0.001,0.118422132
-0.010454545,0.004090909,0.001,0.162381587
-0.010151515,0.004090909,0.001,0.217876908
-0.009848485,0.004090909,0.001,0.278572116
-0.009545455,0.004090909,0.001,0.334076645
-0.009242424,0.004090909,0.001,0.378053489
-0.008939394,0.004090909,0.001,0.410390566
-0.008636364,0.004090909,0.001,0.433639427
-0.008333333,0.004090909,0.001,0.450408794
-0.008030303,0.004090909,0.001,0.462653387
-0.007727273,0.004090909,0.001,0.471712253
-0.007424242,0.004090909,0.001,0.478483737
-0.007121212,0.004090909,0.001,0.483572601
-0.006818182,0.004090909,0.001,0.487389838
-0.006515152,0.004090909,0.001,0.490216241
-0.006212121,0.004090909,0.001,0.492242531
-0.005909091,0.004090909,0.001,0.493594882
-0.005606061,0.004090909,0.001,0.494350808
-0.00530303,0.004090909,0.001,0.494548344
-0.005,0.004090909,0.001,0.494190801
-0.00469697,0.004090909,0.001,0.493248405
-0.004393939,0.004090909,0.001,0.491656768
-0.004090909,0.004090909,0.001,0.489311691
-0.003787879,0.004090909,0.001,0.486059942
-0.003484848,0.004090909,0.001,0.481685021
-0.003181818,0.004090909,0.001,0.475885161
-0.002878788,0.004090909,0.001,0.468239129
-0.002575758,0.004090909,0.001,0.458153418
-0.002272727,0.004090909,0.001,0.444780347
-0.001969697,0.004090909,0.001,0.426889487
-0.001666667,0.004090909,0.001,0.402667188
-0.001363636,0.004090909,0.001,0.369421878
-0.001060606,0.004090909,0.001,0.323233456
-0.000757576,0.004090909,0.001,0.258875907
-0.000454545,0.004090909,0.001,0.17123934
-0.000151515,0.004090909,0.001,0.060542901
0.000151515,0.004090909,0.001,-0.060542901
0.000454545,0.004090909,0.001,-0.17123934
0.000757576,0.004090909,0.001,-0.258875907
0.001060606,0.004090909,0.001,-0.323233456
0.001363636,0.004090909,0.001,-0.369421878
0.001666667,0.004090909,0.001,-0.402667188
0.001969697,0.004090909,0.001,-0.426889487
0.002272727,0.004090909,0.001,-0.444780347
0.002575758,0.004090909,0.001,-0.458153418
0.002878788,0.004090909,0.001,-0.468239129
0.003181818,0.004090909,0.001,-0.475885161
0.003484848,0.004090909,0.001,-0.481685021
0.003787879,0.004090909,0.001,-0.486059942
0.004090909,0.004090909,0.001,-0.489311691
0.004393939,0.004090909,0.001,-0.491656768
0.00469697,0.004090909,0.001,-0.493248405
0.005,0.004090909,0.001,-0.494190801
0.00530303,0.004090909,0.001,-0.494548344
0.005606061,0.004090909,0.001,-0.494350808
0.005909091,0.004090909,0.001,-0.493594882
0.006212121,0.004090909,0.001,-0.492242531
0.006515152,0.004090909,0.001,-0.490216241
0.006818182,0.004090909,0.001,-0.487389838
0.007121212,0.004090909,0.001,-0.483572601
0.007424242,0.004090909,0.001,-0.478483737
0.007727273,0.004090909,0.001,-0.471712253
0.008030303,0.004090909,0.001,-0.462653387
0.008333333,0.004090909,0.001,-0.450408794
0.008636364,0.004090909,0.001,-0.433639427
0.008939394,0.004090909,0.001,-0.410390566
0.009242424,0.004090909,0.001,-0.378053489
0.009545455,0.004090909,0.001,-0.334076645
0.009848485,0.004090909,0.001,-0.278572116
0.010151515,0.004090909,0.001,-0.217876908
0.010454545,0.004090909,0.001,-0.162381587
0.010757576,0.004090909,0.001,-0.118422132
0.011060606,0.004090909,0.001,-0.086108249
0.011363636,0.004090909,0.001,-0.062884549
0.011666667,0.004090909,0.001,-0.046137127
0.011969697,0.004090909,0.001,-0.033904587
0.012272727,0.004090909,0.001,-0.024839166
0.012575758,0.004090909,0.001,-0.018031327
0.012878788,0.004090909,0.001,-0.012862425
0.013181818,0.004090909,0.001,-0.008904394
0.013484848,0.004090909,0.001,-0.005855142
0.013787879,0.004090909,0.001,-0.0034973
0.014090909,0.004090909,0.001,-0.001671617
0.014393939,0.004090909,0.001,-0.000259506
0.01469697,0.004090909,0.001,0.000828625
0.015,0.004090909,0.001,0.001661328
-0.015,0.004393939,0.001,-0.00188055
-0.01469697,0.004393939,0.001,-0.001032689
-0.014393939,0.004393939,0.001,7.56E-05
-0.014090909,0.004393939,0.001,0.001513637
-0.013787879,0.004393939,0.001,0.003371939
-0.013484848,0.004393939,0.001,0.005770012
-0.013181818,0.004393939,0.001,0.008868072
-0.012878788,0.004393939,0.001,0.012884438
-0.012575758,0.004393939,0.001,0.018122079
-0.012272727,0.004393939,0.001,0.025009793
-0.011969697,0.004393939,0.001,0.034166711
-0.011666667,0.004393939,0.001,0.046502515
-0.011363636,0.004393939,0.001,0.063364663
-0.011060606,0.004393939,0.001,0.086713716
-0.010757576,0.004393939,0.001,0.119162164
-0.010454545,0.004393939,0.001,0.163263417
-0.010151515,0.004393939,0.001,0.218905299
-0.009848485,0.004393939,0.001,0.279749036
-0.009545455,0.004393939,0.001,0.335401163
-0.009242424,0.004393939,0.001,0.379521843
-0.008939394,0.004393939,0.001,0.411996448
-0.008636364,0.004393939,0.001,0.435374434
-0.008333333,0.004393939,0.001,0.452262951
-0.008030303,0.004393939,0.001,0.464615677
-0.007727273,0.004393939,0.001,0.473771097
-0.007424242,0.004393939,0.001,0.480627384
-0.007121212,0.004393939,0.001,0.485789406
-0.006818182,0.004393939,0.001,0.489668429
-0.006515152,0.004393939,0.001,0.492545584
-0.006212121,0.004393939,0.001,0.494611904
-0.005909091,0.004393939,0.001,0.495993781
-0.005606061,0.004393939,0.001,0.496768803
-0.00530303,0.004393939,0.001,0.496974884
-0.005,0.004393939,0.001,0.496615007
-0.00469697,0.004393939,0.001,0.495658829
-0.004393939,0.004393939,0.001,0.494041161
-0.004090909,0.004393939,0.001,0.491656768
-0.003787879,0.004393939,0.001,0.488351169
-0.003484848,0.004393939,0.001,0.483906437
-0.003181818,0.004393939,0.001,0.478019261
-0.002878788,0.004393939,0.001,0.470266836
-0.002575758,0.004393939,0.001,0.460054178
-0.002272727,0.004393939,0.001,0.44653238
-0.001969697,0.004393939,0.001,0.428470228
-0.001666667,0.004393939,0.001,0.404053939
-0.001363636,0.004393939,0.001,0.370592671
-0.001060606,0.004393939,0.001,0.324168081
-0.000757576,0.004393939,0.001,0.259557037
-0.000454545,0.004393939,0.001,0.171653636
-0.000151515,0.004393939,0.001,0.060681952
0.000151515,0.004393939,0.001,-0.060681952
0.000454545,0.004393939,0.001,-0.171653636
0.000757576,0.004393939,0.001,-0.259557037
0.001060606,0.004393939,0.001,-0.324168081
0.001363636,0.004393939,0.001,-0.370592671
0.001666667,0.004393939,0.001,-0.404053939
0.001969697,0.004393939,0.001,-0.428470228
0.002272727,0.004393939,0.001,-0.44653238
0.002575758,0.004393939,0.001,-0.460054178
0.002878788,0.004393939,0.001,-0.470266836
0.003181818,0.004393939,0.001,-0.478019261
0.003484848,0.004393939,0.001,-0.483906437
0.003787879,0.004393939,0.001,-0.488351169
0.004090909,0.004393939,0.001,-0.491656768
0.004393939,0.004393939,0.001,-0.494041161
0.00469697,0.004393939,0.001,-0.495658829
0.005,0.004393939,0.001,-0.496615007
0.00530303,0.004393939,0.001,-0.496974884
0.005606061,0.004393939,0.001,-0.496768803
0.005909091,0.004393939,0.001,-0.495993781
0.006212121,0.004393939,0.001,-0.494611904
0.006515152,0.004393939,0.001,-0.492545584
0.006818182,0.004393939,0.001,-0.489668429
0.007121212,0.004393939,0.001,-0.485789406
0.007424242,0.004393939,0.001,-0.480627384
0.007727273,0.004393939,0.001,-0.473771097
0.008030303,0.004393939,0.001,-0.464615677
0.008333333,0.004393939,0.001,-0.452262951
0.008636364,0.004393939,0.001,-0.435374434
0.008939394,0.004393939,0.001,-0.411996448
0.009242424,0.004393939,0.001,-0.379521843
0.009545455,0.004393939,0.001,-0.335401163
0.009848485,0.004393939,0.001,-0.279749036
0.010151515,0.004393939,0.001,-0.218905299
0.010454545,0.004393939,0.001,-0.163263417
0.010757576,0.004393939,0.001,-0.119162164
0.011060606,0.004393939,0.001,-0.086713716
0.011363636,0.004393939,0.001,-0.063364663
0.011666667,0.004393939,0.001,-0.046502515
0.011969697,0.004393939,0.001,-0.034166711
0.012272727,0.004393939,0.001,-0.025009793
0.012575758,0.004393939,0.001,-0.018122079
0.012878788,0.004393939,0.001,-0.012884438
0.013181818,0.004393939,0.001,-0.008868072
0.013484848,0.004393939,0.001,-0.005770012
0.013787879,0.004393939,0.001,-0.003371939
0.014090909,0.004393939,0.001,-0.001513637
0.014393939,0.004393939,0.001,-7.56E-05
0.01469697,0.004393939,0.001,0.001032689
0.015,0.004393939,0.001,0.00188055
-0.015,0.00469697,0.001,-0.002108048
-0.01469697,0.00469697,0.001,-0.001250366
-0.014393939,0.00469697,0.001,-0.00012857
-0.014090909,0.00469697,0.001,0.001327271
-0.013787879,0.00469697,0.001,0.003208232
-0.013484848,0.00469697,0.001,0.005634465
-0.013181818,0.00469697,0.001,0.008766819
-0.012878788,0.00469697,0.001,0.012824218
-0.012575758,0.00469697,0.001,0.018110171
-0.012272727,0.00469697,0.001,0.025053903
-0.011969697,0.00469697,0.001,0.034274795
-0.011666667,0.00469697,0.001,0.046682549
-0.011363636,0.00469697,0.001,0.063624349
-0.011060606,0.00469697,0.001,0.087060148
-0.010757576,0.00469697,0.001,0.119601477
-0.010454545,0.00469697,0.001,0.163800446
-0.010151515,0.00469697,0.001,0.219543302
-0.009848485,0.00469697,0.001,0.280489495
-0.009545455,0.00469697,0.001,0.336243672
-0.009242424,0.00469697,0.001,0.38046419
