x,y,z,fy
0.013484848,0.000454545,0.001,0.084989522
0.013787879,0.000454545,0.001,0.076242446
0.014090909,0.000454545,0.001,0.068553225
0.014393939,0.000454545,0.001,0.061768337
0.01469697,0.000454545,0.001,0.055761343
0.015,0.000454545,0.001,0.050427174
-0.015,0.000757576,0.001,-0.049804386
-0.01469697,0.000757576,0.001,-0.055042878
-0.014393939,0.000757576,0.001,-0.060934921
-0.014090909,0.000757576,0.001,-0.067580296
-0.013787879,0.000757576,0.001,-0.075098223
-0.013484848,0.000757576,0.001,-0.083632196
-0.013181818,0.000757576,0.001,-0.093356214
-0.012878788,0.000757576,0.001,-0.104482776
-0.012575758,0.000757576,0.001,-0.117272951
-0.012272727,0.000757576,0.001,-0.132048507
-0.011969697,0.000757576,0.001,-0.149204922
-0.011666667,0.000757576,0.001,-0.169220987
-0.011363636,0.000757576,0.001,-0.192652807
-0.011060606,0.000757576,0.001,-0.220082388
-0.010757576,0.000757576,0.001,-0.251960521
-0.010454545,0.000757576,0.001,-0.288264508
-0.010151515,0.000757576,0.001,-0.32800005
-0.009848485,0.000757576,0.001,-0.368954993
-0.009545455,0.000757576,0.001,-0.408317465
-0.009242424,0.000757576,0.001,-0.443871172
-0.008939394,0.000757576,0.001,-0.474613459
-0.008636364,0.000757576,0.001,-0.500508919
-0.008333333,0.000757576,0.001,-0.521991038
-0.008030303,0.000757576,0.001,-0.539619622
-0.007727273,0.000757576,0.001,-0.553923257
-0.007424242,0.000757576,0.001,-0.565347384
-0.007121212,0.000757576,0.001,-0.574247636
-0.006818182,0.000757576,0.001,-0.580898641
-0.006515152,0.000757576,0.001,-0.585506035
-0.006212121,0.000757576,0.001,-0.588217363
-0.005909091,0.000757576,0.001,-0.589130643
-0.005606061,0.000757576,0.001,-0.588300497
-0.00530303,0.000757576,0.001,-0.585742068
-0.005,0.000757576,0.001,-0.581432959
-0.00469697,0.000757576,0.001,-0.575313345
-0.004393939,0.000757576,0.001,-0.567284292
-0.004090909,0.000757576,0.001,-0.557204189
-0.003787879,0.000757576,0.001,-0.544883027
-0.003484848,0.000757576,0.001,-0.530074149
-0.003181818,0.000757576,0.001,-0.512462899
-0.002878788,0.000757576,0.001,-0.491651516
-0.002575758,0.000757576,0.001,-0.467139679
-0.002272727,0.000757576,0.001,-0.438300814
-0.001969697,0.000757576,0.001,-0.404356483
-0.001666667,0.000757576,0.001,-0.36435749
-0.001363636,0.000757576,0.001,-0.317196128
-0.001060606,0.000757576,0.001,-0.261709132
-0.000757576,0.000757576,0.001,-0.196992006
-0.000454545,0.000757576,0.001,-0.123083565
-0.000151515,0.000757576,0.001,-0.041962124
0.000151515,0.000757576,0.001,0.041962124
0.000454545,0.000757576,0.001,0.123083565
0.000757576,0.000757576,0.001,0.196992006
0.001060606,0.000757576,0.001,0.261709132
0.001363636,0.000757576,0.001,0.317196128
0.001666667,0.000757576,0.001,0.36435749
0.001969697,0.000757576,0.001,0.404356483
0.002272727,0.000757576,0.001,0.438300814
0.002575758,0.000757576,0.001,0.467139679
0.002878788,0.000757576,0.001,0.491651516
0.003181818,0.000757576,0.001,0.512462899
0.003484848,0.000757576,0.001,0.530074149
0.003787879,0.000757576,0.001,0.544883027
0.004090909,0.000757576,0.001,0.557204189
0.004393939,0.000757576,0.001,0.567284292
0.00469697,0.000757576,0.001,0.575313345
0.005,0.000757576,0.001,0.581432959
0.00530303,0.000757576,0.001,0.585742068
0.005606061,0.000757576,0.001,0.588300497
0.005909091,0.000757576,0.001,0.589130643
0.006212121,0.000757576,0.001,0.588217363
0.006515152,0.000757576,0.001,0.585506035
0.006818182,0.000757576,0.001,0.580898641
0.007121212,0.000757576,0.001,0.574247636
0.007424242,0.000757576,0.001,0.565347384
0.007727273,0.000757576,0.001,0.553923257
0.008030303,0.000757576,0.001,0.539619622
0.008333333,0.000757576,0.001,0.521991038
0.008636364,0.000757576,0.001,0.500508919
0.008939394,0.000757576,0.001,0.474613459
0.009242424,0.000757576,0.001,0.443871172
0.009545455,0.000757576,0.001,0.408317465
0.009848485,0.000757576,0.001,0.368954993
0.010151515,0.000757576,0.001,0.32800005
0.010454545,0.000757576,0.001,0.288264508
0.010757576,0.000757576,0.001,0.251960521
0.011060606,0.000757576,0.001,0.220082388
0.011363636,0.000757576,0.001,0.192652807
0.011666667,0.000757576,0.001,0.169220987
0.011969697,0.000757576,0.001,0.149204922
0.012272727,0.000757576,0.001,0.132048507
0.012575758,0.000757576,0.001,0.117272951
0.012878788,0.000757576,0.001,0.104482776
0.013181818,0.000757576,0.001,0.093356214
0.013484848,0.000757576,0.001,0.083632196
0.013787879,0.000757576,0.001,0.075098223
0.014090909,0.000757576,0.001,0.067580296
0.014393939,0.000757576,0.001,0.060934921
0.01469697,0.000757576,0.001,0.055042878
0.015,0.000757576,0.001,0.049804386
-0.015,0.001060606,0.001,-0.048883931
-0.01469697,0.001060606,0.001,-0.053982636
-0.014393939,0.001060606,0.001,-0.059707313
-0.014090909,0.001060606,0.001,-0.066150408
-0.013787879,0.001060606,0.001,-0.073421245
-0.013484848,0.001060606,0.001,-0.081649742
-0.013181818,0.001060606,0.001,-0.090990969
-0.012878788,0.001060606,0.001,-0.101630573
-0.012575758,0.001060606,0.001,-0.113790888
-0.012272727,0.001060606,0.001,-0.127736952
-0.011969697,0.001060606,0.001,-0.143780264
-0.011666667,0.001060606,0.001,-0.162275167
-0.011363636,0.001060606,0.001,-0.183596821
-0.011060606,0.001060606,0.001,-0.208080021
-0.010757576,0.001060606,0.001,-0.235888581
-0.010454545,0.001060606,0.001,-0.26679788
-0.010151515,0.001060606,0.001,-0.299956338
-0.009848485,0.001060606,0.001,-0.333843312
-0.009545455,0.001060606,0.001,-0.366635344
-0.009242424,0.001060606,0.001,-0.396807771
-0.008939394,0.001060606,0.001,-0.423500899
-0.008636364,0.001060606,0.001,-0.446477769
-0.008333333,0.001060606,0.001,-0.46588541
-0.008030303,0.001060606,0.001,-0.482037089
-0.007727273,0.001060606,0.001,-0.495281317
-0.007424242,0.001060606,0.001,-0.505940164
-0.007121212,0.001060606,0.001,-0.514286631
-0.006818182,0.001060606,0.001,-0.520540281
-0.006515152,0.001060606,0.001,-0.524870074
-0.006212121,0.001060606,0.001,-0.527399262
-0.005909091,0.001060606,0.001,-0.528210127
-0.005606061,0.001060606,0.001,-0.527347731
-0.00530303,0.001060606,0.001,-0.524822406
-0.005,0.001060606,0.001,-0.520610938
-0.00469697,0.001060606,0.001,-0.514656422
-0.004393939,0.001060606,0.001,-0.506866785
-0.004090909,0.001060606,0.001,-0.497111874
-0.003787879,0.001060606,0.001,-0.485218994
-0.003484848,0.001060606,0.001,-0.470966699
-0.003181818,0.001060606,0.001,-0.454076675
-0.002878788,0.001060606,0.001,-0.434203677
-0.002575758,0.001060606,0.001,-0.410923933
-0.002272727,0.001060606,0.001,-0.383723617
-0.001969697,0.001060606,0.001,-0.35199171
-0.001666667,0.001060606,0.001,-0.315027538
-0.001363636,0.001060606,0.001,-0.272085024
-0.001060606,0.001060606,0.001,-0.222495198
-0.000757576,0.001060606,0.001,-0.165927492
-0.000454545,0.001060606,0.001,-0.102824656
-0.000151515,0.001060606,0.001,-0.034879751
0.000151515,0.001060606,0.001,0.034879751
0.000454545,0.001060606,0.001,0.102824656
0.000757576,0.001060606,0.001,0.165927492
0.001060606,0.001060606,0.001,0.222495198
0.001363636,0.001060606,0.001,0.272085024
0.001666667,0.001060606,0.001,0.315027538
0.001969697,0.001060606,0.001,0.35199171
0.002272727,0.001060606,0.001,0.383723617
0.002575758,0.001060606,0.001,0.410923933
0.002878788,0.001060606,0.001,0.434203677
0.003181818,0.001060606,0.001,0.454076675
0.003484848,0.001060606,0.001,0.470966699
0.003787879,0.001060606,0.001,0.485218994
0.004090909,0.001060606,0.001,0.497111874
0.004393939,0.001060606,0.001,0.506866785
0.00469697,0.001060606,0.001,0.514656422
0.005,0.001060606,0.001,0.520610938
0.00530303,0.001060606,0.001,0.524822406
0.005606061,0.001060606,0.001,0.527347731
0.005909091,0.001060606,0.001,0.528210127
0.006212121,0.001060606,0.001,0.527399262
0.006515152,0.001060606,0.001,0.524870074
0.006818182,0.001060606,0.001,0.520540281
0.007121212,0.001060606,0.001,0.514286631
0.007424242,0.001060606,0.001,0.505940164
0.007727273,0.001060606,0.001,0.495281317
0.008030303,0.001060606,0.001,0.482037089
0.008333333,0.001060606,0.001,0.46588541
0.008636364,0.001060606,0.001,0.446477769
0.008939394,0.001060606,0.001,0.423500899
0.009242424,0.001060606,0.001,0.396807771
0.009545455,0.001060606,0.001,0.366635344
0.009848485,0.001060606,0.001,0.333843312
0.010151515,0.001060606,0.001,0.299956338
0.010454545,0.001060606,0.001,0.26679788
0.010757576,0.001060606,0.001,0.235888581
0.011060606,0.001060606,0.001,0.208080021
0.011363636,0.001060606,0.001,0.183596821
0.011666667,0.001060606,0.001,0.162275167
0.011969697,0.001060606,0.001,0.143780264
0.012272727,0.001060606,0.001,0.127736952
0.012575758,0.001060606,0.001,0.113790888
0.012878788,0.001060606,0.001,0.101630573
0.013181818,0.001060606,0.001,0.090990969
0.013484848,0.001060606,0.001,0.081649742
0.013787879,0.001060606,0.001,0.073421245
0.014090909,0.001060606,0.001,0.066150408
0.014393939,0.001060606,0.001,0.059707313
0.01469697,0.001060606,0.001,0.053982636
0.015,0.001060606,0.001,0.048883931
-0.015,0.001363636,0.001,-0.047681402
-0.01469697,0.001363636,0.001,-0.052600306
-0.014393939,0.001363636,0.001,-0.058110702
-0.014090909,0.001363636,0.001,-0.064296251
-0.013787879,0.001363636,0.001,-0.071254596
-0.013484848,0.001363636,0.001,-0.079099921
-0.013181818,0.001363636,0.001,-0.087965816
-0.012878788,0.001363636,0.001,-0.098008254
-0.012575758,0.001363636,0.001,-0.109408157
-0.012272727,0.001363636,0.001,-0.12237239
-0.011969697,0.001363636,0.001,-0.137130831
-0.011666667,0.001363636,0.001,-0.153925018
-0.011363636,0.001363636,0.001,-0.172980645
-0.011060606,0.001363636,0.001,-0.194452808
-0.010757576,0.001363636,0.001,-0.218334226
-0.010454545,0.001363636,0.001,-0.24433403
-0.010151515,0.001363636,0.001,-0.271779245
-0.009848485,0.001363636,0.001,-0.299637817
-0.009545455,0.001363636,0.001,-0.326725341
-0.009242424,0.001363636,0.001,-0.352005893
-0.008939394,0.001363636,0.001,-0.374798703
-0.008636364,0.001363636,0.001,-0.394801044
-0.008333333,0.001363636,0.001,-0.411989516
-0.008030303,0.001363636,0.001,-0.426498567
-0.007727273,0.001363636,0.001,-0.438528348
-0.007424242,0.001363636,0.001,-0.44828952
-0.007121212,0.001363636,0.001,-0.455975189
-0.006818182,0.001363636,0.001,-0.461748869
-0.006515152,0.001363636,0.001,-0.465740733
-0.006212121,0.001363636,0.001,-0.468047605
-0.005909091,0.001363636,0.001,-0.468734319
-0.005606061,0.001363636,0.001,-0.467835235
-0.00530303,0.001363636,0.001,-0.465355347
-0.005,0.001363636,0.001,-0.461270715
-0.00469697,0.001363636,0.001,-0.45552809
-0.004393939,0.001363636,0.001,-0.448043662
-0.004090909,0.001363636,0.001,-0.438700886
-0.003787879,0.001363636,0.001,-0.427347334
-0.003484848,0.001363636,0.001,-0.413790607
-0.003181818,0.001363636,0.001,-0.39779344
-0.002878788,0.001363636,0.001,-0.379068431
-0.002575758,0.001363636,0.001,-0.357273464
-0.002272727,0.001363636,0.001,-0.332010152
-0.001969697,0.001363636,0.001,-0.302830041
-0.001666667,0.001363636,0.001,-0.269257573
-0.001363636,0.001363636,0.001,-0.23084529
-0.001060606,0.001363636,0.001,-0.187283448
-0.000757576,0.001363636,0.001,-0.138583649
-0.000454545,0.001363636,0.001,-0.085321252
-0.000151515,0.001363636,0.001,-0.028832355
0.000151515,0.001363636,0.001,0.028832355
0.000454545,0.001363636,0.001,0.085321252
0.000757576,0.001363636,0.001,0.138583649
0.001060606,0.001363636,0.001,0.187283448
0.001363636,0.001363636,0.001,0.23084529
0.001666667,0.001363636,0.001,0.269257573
0.001969697,0.001363636,0.001,0.302830041
0.002272727,0.001363636,0.001,0.332010152
0.002575758,0.001363636,0.001,0.357273464
0.002878788,0.001363636,0.001,0.379068431
0.003181818,0.001363636,0.001,0.39779344
0.003484848,0.001363636,0.001,0.413790607
0.003787879,0.001363636,0.001,0.427347334
0.004090909,0.001363636,0.001,0.438700886
0.004393939,0.001363636,0.001,0.448043662
0.00469697,0.001363636,0.001,0.45552809
0.005,0.001363636,0.001,0.461270715
0.00530303,0.001363636,0.001,0.465355347
0.005606061,0.001363636,0.001,0.467835235
0.005909091,0.001363636,0.001,0.468734319
0.006212121,0.001363636,0.001,0.468047605
0.006515152,0.001363636,0.001,0.465740733
0.006818182,0.001363636,0.001,0.461748869
0.007121212,0.001363636,0.001,0.455975189
0.007424242,0.001363636,0.001,0.44828952
0.007727273,0.001363636,0.001,0.438528348
0.008030303,0.001363636,0.001,0.426498567
0.008333333,0.001363636,0.001,0.411989516
0.008636364,0.001363636,0.001,0.394801044
0.008939394,0.001363636,0.001,0.374798703
0.009242424,0.001363636,0.001,0.352005893
0.009545455,0.001363636,0.001,0.326725341
0.009848485,0.001363636,0.001,0.299637817
0.010151515,0.001363636,0.001,0.271779245
0.010454545,0.001363636,0.001,0.24433403
0.010757576,0.001363636,0.001,0.218334226
0.011060606,0.001363636,0.001,0.194452808
0.011363636,0.001363636,0.001,0.172980645
0.011666667,0.001363636,0.001,0.153925018
0.011969697,0.001363636,0.001,0.137130831
0.012272727,0.001363636,0.001,0.12237239
0.012575758,0.001363636,0.001,0.109408157
0.012878788,0.001363636,0.001,0.098008254
0.013181818,0.001363636,0.001,0.087965816
0.013484848,0.001363636,0.001,0.079099921
0.013787879,0.001363636,0.001,0.071254596
0.014090909,0.001363636,0.001,0.064296251
0.014393939,0.001363636,0.001,0.058110702
0.01469697,0.001363636,0.001,0.052600306
0.015,0.001363636,0.001,0.047681402
-0.015,0.001666667,0.001,-0.046216238
-0.01469697,0.001666667,0.001,-0.050920231
-0.014393939,0.001666667,0.001,-0.056175923
-0.014090909,0.001666667,0.001,-0.062057373
-0.013787879,0.001666667,0.001,-0.06864968
-0.013484848,0.001666667,0.001,-0.076050485
-0.013181818,0.001666667,0.001,-0.084371371
-0.012878788,0.001666667,0.001,-0.093738845
-0.012575758,0.001666667,0.001,-0.104294247
-0.012272727,0.001666667,0.001,-0.116191438
-0.011969697,0.001666667,0.001,-0.129590278
-0.011666667,0.001666667,0.001,-0.144642739
-0.011363636,0.001666667,0.001,-0.161467326
-0.011060606,0.001666667,0.001,-0.180107537
-0.010757576,0.001666667,0.001,-0.20047419
-0.010454545,0.001666667,0.001,-0.222283596
-0.010151515,0.001666667,0.001,-0.245022743
-0.009848485,0.001666667,0.001,-0.267982652
-0.009545455,0.001666667,0.001,-0.290374826
-0.009242424,0.001666667,0.001,-0.311486607
-0.008939394,0.001666667,0.001,-0.330797562
-0.008636364,0.001666667,0.001,-0.348012724
-0.008333333,0.001666667,0.001,-0.363027599
-0.008030303,0.001666667,0.001,-0.375866081
-0.007727273,0.001666667,0.001,-0.386622472
-0.007424242,0.001666667,0.001,-0.395419525
-0.007121212,0.001666667,0.001,-0.402382377
-0.006818182,0.001666667,0.001,-0.407624066
-0.006515152,0.001666667,0.001,-0.411238277
-0.006212121,0.001666667,0.001,-0.413296176
-0.005909091,0.001666667,0.001,-0.413845289
-0.005606061,0.001666667,0.001,-0.412909265
-0.00530303,0.001666667,0.001,-0.410487839
-0.005,0.001666667,0.001,-0.406556632
-0.00469697,0.001666667,0.001,-0.401066604
-0.004393939,0.001666667,0.001,-0.393943054
-0.004090909,0.001666667,0.001,-0.38508414
-0.003787879,0.001666667,0.001,-0.374358978
-0.003484848,0.001666667,0.001,-0.361605455
-0.003181818,0.001666667,0.001,-0.346628096
-0.002878788,0.001666667,0.001,-0.329196681
-0.002575758,0.001666667,0.001,-0.30904688
-0.002272727,0.001666667,0.001,-0.285885245
-0.001969697,0.001666667,0.001,-0.259402558
-0.001666667,0.001666667,0.001,-0.229301821
-0.001363636,0.001666667,0.001,-0.195349573
-0.001060606,0.001666667,0.001,-0.157459076
-0.000757576,0.001666667,0.001,-0.115805711
-0.000454545,0.001666667,0.001,-0.070950617
-0.000151515,0.001666667,0.001,-0.023910284
0.000151515,0.001666667,0.001,0.023910284
0.000454545,0.001666667,0.001,0.070950617
0.000757576,0.001666667,0.001,0.115805711
0.001060606,0.001666667,0.001,0.157459076
0.001363636,0.001666667,0.001,0.195349573
0.001666667,0.001666667,0.001,0.229301821
0.001969697,0.001666667,0.001,0.259402558
0.002272727,0.001666667,0.001,0.285885245
0.002575758,0.001666667,0.001,0.30904688
0.002878788,0.001666667,0.001,0.329196681
0.003181818,0.001666667,0.001,0.346628096
0.003484848,0.001666667,0.001,0.361605455
0.003787879,0.001666667,0.001,0.374358978
0.004090909,0.001666667,0.001,0.38508414
0.004393939,0.001666667,0.001,0.393943054
0.00469697,0.001666667,0.001,0.401066604
0.005,0.001666667,0.001,0.406556632
0.00530303,0.001666667,0.001,0.410487839
0.005606061,0.001666667,0.001,0.412909265
0.005909091,0.001666667,0.001,0.413845289
0.006212121,0.001666667,0.001,0.413296176
0.006515152,0.001666667,0.001,0.411238277
0.006818182,0.001666667,0.001,0.407624066
0.007121212,0.001666667,0.001,0.402382377
0.007424242,0.001666667,0.001,0.395419525
0.007727273,0.001666667,0.001,0.386622472
0.008030303,0.001666667,0.001,0.375866081
0.008333333,0.001666667,0.001,0.363027599
0.008636364,0.001666667,0.001,0.348012724
0.008939394,0.001666667,0.001,0.330797562
0.009242424,0.001666667,0.001,0.311486607
0.009545455,0.001666667,0.001,0.290374826
0.009848485,0.001666667,0.001,0.267982652
0.010151515,0.001666667,0.001,0.245022743
0.010454545,0.001666667,0.001,0.222283596
0.010757576,0.001666667,0.001,0.20047419
0.011060606,0.001666667,0.001,0.180107537
0.011363636,0.001666667,0.001,0.161467326
0.011666667,0.001666667,0.001,0.144642739
0.011969697,0.001666667,0.001,0.129590278
0.012272727,0.001666667,0.001,0.116191438
0.012575758,0.001666667,0.001,0.104294247
0.012878788,0.001666667,0.001,0.093738845
0.013181818,0.001666667,0.001,0.084371371
0.013484848,0.001666667,0.001,0.076050485
0.013787879,0.001666667,0.001,0.06864968
0.014090909,0.001666667,0.001,0.062057373
0.014393939,0.001666667,0.001,0.056175923
0.01469697,0.001666667,0.001,0.050920231
0.015,0.001666667,0.001,0.046216238
-0.015,0.001969697,0.001,-0.04451078
-0.01469697,0.001969697,0.001,-0.048970093
-0.014393939,0.001969697,0.001,-0.053937619
-0.014090909,0.001969697,0.001,-0.059477576
-0.013787879,0.001969697,0.001,-0.065662468
-0.013484848,0.001969697,0.001,-0.072573722
-0.013181818,0.001969697,0.001,-0.080301969
-0.012878788,0.001969697,0.001,-0.088946605
-0.012575758,0.001969697,0.001,-0.098614058
-0.012272727,0.001969697,0.001,-0.109413778
-0.011969697,0.001969697,0.001,-0.1214506
-0.011666667,0.001969697,0.001,-0.134811624
-0.011363636,0.001969697,0.001,-0.149545748
-0.011060606,0.001969697,0.001,-0.165635143
-0.010757576,0.001969697,0.001,-0.182961509
-0.010454545,0.001969697,0.001,-0.201276534
-0.010151515,0.001969697,0.001,-0.220193025
-0.009848485,0.001969697,0.001,-0.239213103
-0.009545455,0.001969697,0.001,-0.257795204
-0.009242424,0.001969697,0.001,-0.275437982
-0.008939394,0.001969697,0.001,-0.291747259
-0.008636364,0.001969697,0.001,-0.306464112
-0.008333333,0.001969697,0.001,-0.319455846
-0.008030303,0.001969697,0.001,-0.33068623
-0.007727273,0.001969697,0.001,-0.340181477
-0.007424242,0.001969697,0.001,-0.348001356
-0.007121212,0.001969697,0.001,-0.354218303
-0.006818182,0.001969697,0.001,-0.358903783
-0.006515152,0.001969697,0.001,-0.362120038
-0.006212121,0.001969697,0.001,-0.363915362
-0.005909091,0.001969697,0.001,-0.364321522
-0.005606061,0.001969697,0.001,-0.363352343
-0.00530303,0.001969697,0.001,-0.361002866
-0.005,0.001969697,0.001,-0.357248708
-0.00469697,0.001969697,0.001,-0.352045407
-0.004393939,0.001969697,0.001,-0.345327676
-0.004090909,0.001969697,0.001,-0.337008535
-0.003787879,0.001969697,0.001,-0.326978454
-0.003484848,0.001969697,0.001,-0.315104681
-0.003181818,0.001969697,0.001,-0.301231211
-0.002878788,0.001969697,0.001,-0.285180094
-0.002575758,0.001969697,0.001,-0.266755296
-0.002272727,0.001969697,0.001,-0.245751001
-0.001969697,0.001969697,0.001,-0.22196714
-0.001666667,0.001969697,0.001,-0.195235818
-0.001363636,0.001969697,0.001,-0.165462368
-0.001060606,0.001969697,0.001,-0.132682496
-0.000757576,0.001969697,0.001,-0.097129801
-0.000454545,0.001969697,0.001,-0.059294846
-0.000151515,0.001969697,0.001,-0.019942843
0.000151515,0.001969697,0.001,0.019942843
0.000454545,0.001969697,0.001,0.059294846
0.000757576,0.001969697,0.001,0.097129801
0.001060606,0.001969697,0.001,0.132682496
0.001363636,0.001969697,0.001,0.165462368
0.001666667,0.001969697,0.001,0.195235818
0.001969697,0.001969697,0.001,0.22196714
0.002272727,0.001969697,0.001,0.245751001
0.002575758,0.001969697,0.001,0.266755296
0.002878788,0.001969697,0.001,0.285180094
0.003181818,0.001969697,0.001,0.301231211
0.003484848,0.001969697,0.001,0.315104681
0.003787879,0.001969697,0.001,0.326978454
0.004090909,0.001969697,0.001,0.337008535
0.004393939,0.001969697,0.001,0.345327676
0.00469697,0.001969697,0.001,0.352045407
0.005,0.001969697,0.001,0.357248708
0.00530303,0.001969697,0.001,0.361002866
0.005606061,0.001969697,0.001,0.363352343
0.005909091,0.001969697,0.001,0.364321522
0.006212121,0.001969697,0.001,0.363915362
0.006515152,0.001969697,0.001,0.362120038
0.006818182,0.001969697,0.001,0.358903783
0.007121212,0.001969697,0.001,0.354218303
0.007424242,0.001969697,0.001,0.348001356
0.007727273,0.001969697,0.001,0.340181477
0.008030303,0.001969697,0.001,0.33068623
0.008333333,0.001969697,0.001,0.319455846
0.008636364,0.001969697,0.001,0.306464112
0.008939394,0.001969697,0.001,0.291747259
0.009242424,0.001969697,0.001,0.275437982
0.009545455,0.001969697,0.001,0.257795204
0.009848485,0.001969697,0.001,0.239213103
0.010151515,0.001969697,0.001,0.220193025
0.010454545,0.001969697,0.001,0.201276534
0.010757576,0.001969697,0.001,0.182961509
0.011060606,0.001969697,0.001,0.165635143
0.011363636,0.001969697,0.001,0.149545748
0.011666667,0.001969697,0.001,0.134811624
0.011969697,0.001969697,0.001,0.1214506
0.012272727,0.001969697,0.001,0.109413778
0.012575758,0.001969697,0.001,0.098614058
0.012878788,0.001969697,0.001,0.088946605
0.013181818,0.001969697,0.001,0.080301969
0.013484848,0.001969697,0.001,0.072573722
0.013787879,0.001969697,0.001,0.065662468
0.014090909,0.001969697,0.001,0.059477576
0.014393939,0.001969697,0.001,0.053937619
0.01469697,0.001969697,0.001,0.048970093
0.015,0.001969697,0.001,0.04451078
-0.015,0.002272727,0.001,-0.042589291
-0.01469697,0.002272727,0.001,-0.046779598
-0.014393939,0.002272727,0.001,-0.051432446
-0.014090909,0.002272727,0.001,-0.056602449
-0.013787879,0.002272727,0.001,-0.062350097
-0.013484848,0.002272727,0.001,-0.068741752
-0.013181818,0.002272727,0.001,-0.075849167
-0.012878788,0.002272727,0.001,-0.083748204
-0.012575758,0.002272727,0.001,-0.09251628
-0.012272727,0.002272727,0.001,-0.102227878
-0.011969697,0.002272727,0.001,-0.11294729
-0.011666667,0.002272727,0.001,-0.124717732
-0.011363636,0.002272727,0.001,-0.137546356
-0.011060606,0.002272727,0.001,-0.151385831
-0.010757576,0.002272727,0.001,-0.166115499
-0.010454545,0.002272727,0.001,-0.181528168
-0.010151515,0.002272727,0.001,-0.197330746
-0.009848485,0.002272727,0.001,-0.213165051
-0.009545455,0.002272727,0.001,-0.228647543
-0.009242424,0.002272727,0.001,-0.243416812
-0.008939394,0.002272727,0.001,-0.25717326
-0.008636364,0.002272727,0.001,-0.269699824
-0.008333333,0.002272727,0.001,-0.280862465
-0.008030303,0.002272727,0.001,-0.290596779
-0.007727273,0.002272727,0.001,-0.298888896
-0.007424242,0.002272727,0.001,-0.305756772
-0.007121212,0.002272727,0.001,-0.311234833
-0.006818182,0.002272727,0.001,-0.315362657
-0.006515152,0.002272727,0.001,-0.318177215
-0.006212121,0.002272727,0.001,-0.319707802
-0.005909091,0.002272727,0.001,-0.319972821
-0.005606061,0.002272727,0.001,-0.318977747
-0.00530303,0.002272727,0.001,-0.316713827
-0.005,0.002272727,0.001,-0.313157174
-0.00469697,0.002272727,0.001,-0.308268099
-0.004393939,0.002272727,0.001,-0.301990582
-0.004090909,0.002272727,0.001,-0.294251913
-0.003787879,0.002272727,0.001,-0.284962611
-0.003484848,0.002272727,0.001,-0.274016848
-0.003181818,0.002272727,0.001,-0.261293791
-0.002878788,0.002272727,0.001,-0.246660498
-0.002575758,0.002272727,0.001,-0.229977308
-0.002272727,0.002272727,0.001,-0.211107067
-0.001969697,0.002272727,0.001,-0.189929825
-0.001666667,0.002272727,0.001,-0.166364756
-0.001363636,0.002272727,0.001,-0.140400243
-0.001060606,0.002272727,0.001,-0.112130774
-0.000757576,0.002272727,0.001,-0.08179466
-0.000454545,0.002272727,0.001,-0.04980043
-0.000151515,0.002272727,0.001,-0.016725507
0.000151515,0.002272727,0.001,0.016725507
0.000454545,0.002272727,0.001,0.04980043
0.000757576,0.002272727,0.001,0.08179466
0.001060606,0.002272727,0.001,0.112130774
0.001363636,0.002272727,0.001,0.140400243
0.001666667,0.002272727,0.001,0.166364756
0.001969697,0.002272727,0.001,0.189929825
0.002272727,0.002272727,0.001,0.211107067
0.002575758,0.002272727,0.001,0.229977308
0.002878788,0.002272727,0.001,0.246660498
0.003181818,0.002272727,0.001,0.261293791
0.003484848,0.002272727,0.001,0.274016848
0.003787879,0.002272727,0.001,0.284962611
0.004090909,0.002272727,0.001,0.294251913
0.004393939,0.002272727,0.001,0.301990582
0.00469697,0.002272727,0.001,0.308268099
0.005,0.002272727,0.001,0.313157174
0.00530303,0.002272727,0.001,0.316713827
0.005606061,0.002272727,0.001,0.318977747
0.005909091,0.002272727,0.001,0.319972821
0.006212121,0.002272727,0.001,0.319707802
0.006515152,0.002272727,0.001,0.318177215
0.006818182,0.002272727,0.001,0.315362657
0.007121212,0.002272727,0.001,0.311234833
0.007424242,0.002272727,0.001,0.305756772
0.007727273,0.002272727,0.001,0.298888896
0.008030303,0.002272727,0.001,0.290596779
0.008333333,0.002272727,0.001,0.280862465
0.008636364,0.002272727,0.001,0.269699824
0.008939394,0.002272727,0.001,0.25717326
0.009242424,0.002272727,0.001,0.243416812
0.009545455,0.002272727,0.001,0.228647543
0.009848485,0.002272727,0.001,0.213165051
0.010151515,0.002272727,0.001,0.197330746
0.010454545,0.002272727,0.001,0.181528168
0.010757576,0.002272727,0.001,0.166115499
0.011060606,0.002272727,0.001,0.151385831
0.011363636,0.002272727,0.001,0.137546356
0.011666667,0.002272727,0.001,0.124717732
0.011969697,0.002272727,0.001,0.11294729
0.012272727,0.002272727,0.001,0.102227878
0.012575758,0.002272727,0.001,0.09251628
0.012878788,0.002272727,0.001,0.083748204
0.013181818,0.002272727,0.001,0.075849167
0.013484848,0.002272727,0.001,0.068741752
0.013787879,0.002272727,0.001,0.062350097
0.014090909,0.002272727,0.001,0.056602449
0.014393939,0.002272727,0.001,0.051432446
0.01469697,0.002272727,0.001,0.046779598
0.015,0.002272727,0.001,0.042589291
-0.015,0.002575758,0.001,-0.040477035
-0.01469697,0.002575758,0.001,-0.044379261
-0.014393939,0.002575758,0.001,-0.048697473
-0.014090909,0.002575758,0.001,-0.053477268
